student_id,first_name,age,gender,year_of_study,admission_year,home_region,commuter,has_scholarship,major,favorite_genre,sleep_hours,study_hours,exercise_min,social_media_min,coffee_cups,stress_level,monthly_spending,survey_date,gpa_term1,gpa_term2,gpa_term3,gpa_term4,gpa,passed_course
S01362,Abdelrahman,22,M,3,2023,Heliopolis,No,No,Biology,classical,4.6,32.8,51,123,1,9,4831,2025-11-30,,3.59,3.27,3.61,3.53,Yes
S01363,Adam,20,M,2,2024,Other Greater Cairo,Yes,No,Biology,pop,5.9,31.4,2,377,1,6,10868,2025-11-14,,,2.9,3.14,3.18,Yes
S01364,Sohila,20,F,2,2024,Heliopolis,No,Yes,Engineering,pop,6.1,40.1,138,62,5,7,2500,2026-04-14,,,4.0,4.0,4.0,Yes
S01365,Sarah,20,F,2,2024,New Cairo,No,No,Biology,classical,7.5,21.3,24,150,2,7,5229,2026-01-12,,,2.65,2.46,2.59,Yes
S01366,Mohamed,19,M,2,2024,Other Greater Cairo,Yes,No,Business,pop,,26.1,48,220,4,6,4510,2025-09-03,,,2.91,3.31,3.03,Yes
S01367,Abdallah,22,M,4,2022,6th of October/Sheikh Zayed,No,No,Biology,pop,5.8,17.3,37,231,2,6,4507,2026-02-06,2.46,2.18,2.48,2.11,2.35,Yes
S01368,Karma,22,F,3,2023,Maadi/Zamalek,Yes,Yes,Computer Science,classical,8.0,21.2,57,297,3,9,5461,2026-05-03,,3.76,3.67,3.56,3.72,Yes
S01369,Omar,20,M,2,2024,Maadi/Zamalek,Yes,Yes,Computer Science,pop,7.3,24.3,72,131,1,6,9397,2025-10-18,,,2.3,2.72,2.57,Yes
S01370,Mariam,21,F,4,2022,New Cairo,No,No,Psychology,hiphop,8.2,18.2,144,72,2,3,6344,2025-09-15,2.6,2.13,2.18,2.5,2.6,Yes
S01371,Mariam,22,F,3,2023,6th of October/Sheikh Zayed,No,No,Psychology,hiphop,8.1,29.0,68,158,2,5,8051,2025-11-01,,3.77,3.81,3.79,3.63,Yes
S01372,Aya,19,F,1,2025,New Cairo,No,No,Mathematics,pop,6.9,35.1,111,89,1,6,2771,2025-10-24,,,,4.0,4.0,Yes
S01373,Lara,22,F,4,2022,Other Greater Cairo,Yes,No,Biology,rock,7.2,23.9,68,163,1,6,6013,2026-04-20,3.59,3.32,2.98,2.98,2.96,Yes
S01374,Mohammed,18,M,1,2025,Maadi/Zamalek,No,No,Mathematics,pop,7.7,27.4,63,136,4,5,2500,2026-01-22,,,,3.68,3.83,Yes
S01375,Saif,21,M,2,2024,New Cairo,No,No,Business,pop,7.9,23.1,260,82,2,6,2500,2026-03-29,,,3.46,3.69,3.64,Yes
S01376,Yasmeen,21,F,3,2023,Heliopolis,Yes,No,Computer Science,rock,7.2,17.5,106,159,3,7,5968,2026-02-09,,1.62,1.64,1.31,1.58,No
S01377,Reem,18,F,1,2025,Other Greater Cairo,No,No,Engineering,classical,8.8,33.6,135,124,4,7,2925,2025-12-14,,,,3.3,3.65,Yes
S01378,Mahmoud,18,M,1,2025,6th of October/Sheikh Zayed,No,No,Business,hiphop,6.7,20.2,99,59,3,6,4312,2025-10-24,,,,3.63,3.31,Yes
S01379,Ahmed,20,M,2,2024,Maadi/Zamalek,Yes,No,Psychology,pop,7.7,9.2,219,115,0,5,6650,2026-02-04,,,2.31,2.1,2.31,Yes
S01380,Yasmeen,21,F,2,2024,New Cairo,Yes,No,Psychology,classical,8.4,21.7,59,122,1,6,9100,2026-04-13,,,3.12,3.34,3.36,Yes
S01381,Malak,19,F,2,2024,New Cairo,No,No,Biology,pop,6.1,30.0,50,451,3,6,2500,2026-03-23,,,2.8,2.74,2.65,Yes
S01382,Marwan,18,M,1,2025,New Cairo,No,No,Mathematics,edm,5.8,15.4,156,309,3,6,2533,2026-03-31,,,,2.57,2.67,Yes
S01383,Farida,20,F,3,2023,New Cairo,Yes,Yes,Psychology,rock,6.7,22.9,81,100,1,7,12898,2026-05-01,,3.11,3.29,3.4,3.27,Yes
S01384,Nour,21,F,4,2022,New Cairo,Yes,No,Biology,pop,7.7,24.1,61,121,2,7,2687,2025-12-27,3.08,3.08,3.2,3.16,2.99,Yes
S01385,Hassan,20,M,3,2023,Heliopolis,Yes,No,Engineering,hiphop,6.5,33.1,80,180,2,5,7321,2025-11-08,,3.93,3.89,4.0,4.0,Yes
S01386,Ali,21,M,2,2024,New Cairo,No,No,Computer Science,pop,7.0,26.3,209,60,4,8,6277,2025-12-05,,,3.87,3.88,4.0,Yes
S01387,Mohamed,23,M,4,2022,New Cairo,No,No,Computer Science,pop,6.4,21.2,64,299,1,6,5356,2025-09-24,3.46,2.96,3.19,3.15,3.08,Yes
S01388,Nour,20,F,2,2024,Other Greater Cairo,Yes,Yes,Psychology,rock,5.3,19.3,65,151,0,6,2500,2026-01-20,,,2.46,2.61,2.52,Yes
S01389,Nourhan,18,F,1,2025,Heliopolis,Yes,No,Biology,rock,7.6,21.2,48,158,0,6,3718,2026-02-16,,,,3.36,3.14,Yes
S01390,Abdulrahman,23,M,4,2022,New Cairo,No,Yes,Engineering,classical,6.0,25.1,231,86,6,7,2725,2025-12-05,3.56,3.52,3.51,3.15,3.3,Yes
S01391,Youssef,23,M,4,2022,Heliopolis,No,No,Psychology,classical,5.2,25.0,45,38,3,7,3096,2026-01-19,2.32,2.14,2.69,2.15,2.6,Yes
S01392,Youssef,21,M,3,2023,Maadi/Zamalek,Yes,No,Business,edm,6.7,27.9,61,66,1,5,2760,2025-10-27,,3.1,3.69,3.54,3.59,Yes
S01393,Saif,21,M,4,2022,Heliopolis,Yes,No,Computer Science,jazz,7.5,22.4,156,92,3,6,3328,2025-12-12,3.3,3.27,3.09,2.94,3.2,Yes
S01394,Ahmed,23,M,4,2022,Other Greater Cairo,Yes,No,Engineering,pop,6.9,27.6,184,111,2,5,12057,2025-10-07,2.7,3.01,2.28,2.54,2.56,Yes
S01395,Mark,20,M,2,2024,New Cairo,No,No,Computer Science,hiphop,7.7,20.5,77,201,3,5,6803,2025-09-23,,,3.05,2.59,2.91,Yes
S01396,Abdelrahman,22,M,4,2022,New Cairo,No,No,Psychology,rock,6.8,15.8,40,272,0,4,4562,2026-02-02,1.13,1.46,1.72,1.53,1.54,No
S01397,Mark,18,M,1,2025,Other Greater Cairo,No,Yes,Engineering,rock,6.8,32.2,40,148,1,4,2500,2025-09-14,,,,3.28,3.32,Yes
S01398,Mohamed,20,M,1,2025,Heliopolis,Yes,No,Psychology,edm,,21.5,32,92,0,4,5191,2026-03-03,,,,3.21,3.35,Yes
S01399,Abdelrahman,19,M,1,2025,New Cairo,No,No,Biology,jazz,8.5,24.1,145,555,1,8,4466,2026-03-15,,,,2.07,1.94,No
S01400,Ali,20,M,1,2025,Heliopolis,Yes,No,Psychology,rock,5.0,24.0,98,91,1,5,4466,2026-02-03,,,,3.18,3.3,Yes
S01401,Maryam,20,F,1,2025,New Cairo,No,No,Biology,edm,8.2,12.6,89,245,1,7,5953,2025-12-29,,,,1.98,1.94,No
S01402,Farida,21,F,2,2024,Maadi/Zamalek,No,No,Biology,pop,7.8,19.2,485,94,2,6,3730,2026-03-28,,,2.73,2.54,2.55,Yes
S01403,Mostafa,21,M,3,2023,New Cairo,No,No,Business,rock,7.1,12.8,69,73,3,6,7694,2026-02-14,,2.33,2.12,2.51,2.39,Yes
S01404,Ahmed,19,M,1,2025,6th of October/Sheikh Zayed,Yes,No,Engineering,hiphop,6.9,25.0,305,79,4,5,5780,2025-10-27,,,,3.35,3.17,Yes
S01405,Abdallah,19,M,1,2025,New Cairo,Yes,No,Computer Science,edm,7.2,29.2,39,58,4,4,4300,2026-02-13,,,,3.77,4.0,Yes
S01406,Alia,20,F,1,2025,Heliopolis,Yes,No,Business,hiphop,6.0,28.2,193,190,1,7,3408,2025-10-16,,,,3.83,3.66,Yes
S01407,Malak,21,F,3,2023,Maadi/Zamalek,Yes,No,Computer Science,hiphop,9.3,22.8,171,126,3,6,10992,2025-09-21,,3.15,3.42,3.36,3.23,Yes
S01408,Ahmed,19,M,2,2024,Heliopolis,Yes,Yes,Mathematics,rock,5.4,31.7,23,122,3,5,2500,2026-02-20,,,3.62,3.85,3.95,Yes
S01409,Omar,19,M,1,2025,Heliopolis,Yes,Yes,Biology,pop,6.3,34.5,278,121,2,6,2875,2025-11-09,,,,3.96,4.0,Yes
S01410,Rawan,21,F,3,2023,Maadi/Zamalek,Yes,No,Engineering,pop,5.7,20.9,62,68,2,5,5286,2026-03-01,,3.04,2.75,2.11,2.41,Yes
S01411,Hussein,20,M,2,2024,Heliopolis,Yes,No,Mathematics,hiphop,7.3,19.6,89,110,3,5,4043,2025-10-15,,,3.4,3.66,3.58,Yes
S01412,Ahmed,21,M,3,2023,Heliopolis,Yes,No,Business,rock,6.5,16.5,193,240,3,5,6290,2025-10-09,,2.88,2.7,2.87,2.79,Yes
S01413,Bassel,18,M,1,2025,New Cairo,No,No,Business,hiphop,8.2,29.3,111,193,4,8,9304,2026-05-03,,,,3.41,3.48,Yes
S01414,Abdelrahman,19,M,2,2024,New Cairo,Yes,Yes,Computer Science,edm,6.2,28.5,144,323,4,7,4299,2026-01-26,,,3.57,3.69,3.52,Yes
S01415,Omar,20,M,1,2025,New Cairo,No,Yes,Computer Science,pop,8.3,28.9,23,326,4,5,2500,2025-10-08,,,,2.8,2.83,Yes
S01416,Malak,21,F,3,2023,6th of October/Sheikh Zayed,Yes,No,Business,hiphop,6.3,29.5,159,64,5,5,2500,2025-11-20,,3.53,3.47,3.54,3.53,Yes
S01417,Nour,19,F,1,2025,6th of October/Sheikh Zayed,No,No,Biology,pop,5.4,31.8,240,168,0,6,2967,2026-01-25,,,,3.7,3.77,Yes
S01418,Ahmed,20,M,1,2025,New Cairo,Yes,Yes,Biology,pop,6.7,30.9,88,450,2,8,3472,2025-12-15,,,,3.21,3.01,Yes
S01419,Abdulla,21,M,3,2023,6th of October/Sheikh Zayed,Yes,No,Business,edm,7.4,21.3,274,600,0,7,7428,2025-10-30,,2.42,2.57,2.89,2.63,Yes
S01420,Farida,22,F,4,2022,Heliopolis,No,Yes,Biology,rock,4.9,22.4,112,105,1,7,4795,2026-01-03,2.68,2.97,2.77,2.96,2.9,Yes
S01421,Saif,20,M,1,2025,New Cairo,No,Yes,Mathematics,pop,5.5,26.5,107,127,0,5,3228,2026-02-19,,,,3.66,3.71,Yes
S01422,Youssef,20,M,1,2025,6th of October/Sheikh Zayed,Yes,No,Business,hiphop,6.4,23.8,28,40,0,6,6416,2026-02-27,,,,3.51,3.61,Yes
S01423,Mohammed,21,M,3,2023,6th of October/Sheikh Zayed,Yes,No,Computer Science,edm,7.6,30.9,273,312,1,5,7203,2025-09-06,,3.52,3.37,3.42,3.5,Yes
S01424,Salma,20,F,3,2023,Maadi/Zamalek,Yes,No,Mathematics,rock,7.6,26.3,214,145,4,6,2500,2026-03-21,,3.45,3.66,3.93,3.52,Yes
S01425,Maryam,20,F,3,2023,Heliopolis,Yes,Yes,Biology,classical,4.6,24.1,73,435,1,7,2500,2026-01-23,,3.19,2.75,2.99,2.85,Yes
S01426,Farida,20,F,3,2023,Heliopolis,No,No,Biology,edm,4.9,19.0,109,60,3,6,4229,2025-11-06,,0.78,0.69,0.33,0.46,No
S01427,Farida,21,F,2,2024,6th of October/Sheikh Zayed,No,No,Engineering,hiphop,6.1,27.2,100,77,4,8,4709,2025-12-07,,,3.61,3.77,3.55,Yes
S01428,Mohamed,18,M,1,2025,New Cairo,Yes,No,Biology,hiphop,4.8,20.3,96,194,1,5,4829,2026-03-06,,,,2.0,1.95,No
S01429,Hussein,20,M,1,2025,Other Greater Cairo,Yes,No,Engineering,pop,7.6,27.1,78,113,3,4,12228,2025-09-23,,,,3.6,3.77,Yes
S01430,Reem,21,F,3,2023,Maadi/Zamalek,Yes,No,Business,pop,6.3,23.4,82,133,0,6,5535,2025-11-11,,3.22,3.22,3.21,3.16,Yes
S01431,Ali,21,M,3,2023,6th of October/Sheikh Zayed,Yes,No,Business,rock,4.8,10.7,288,79,3,5,6897,2026-03-09,,1.8,1.8,1.12,1.47,No
S01432,Nourhan,20,F,1,2025,Other Greater Cairo,No,No,Psychology,hiphop,7.9,17.0,129,212,3,8,9308,2026-05-08,,,,2.56,2.49,Yes
S01433,Hana,19,F,2,2024,6th of October/Sheikh Zayed,No,No,Mathematics,rock,8.4,26.4,46,194,5,6,3657,2026-03-15,,,3.31,3.29,3.4,Yes
S01434,Mariam,19,F,1,2025,Other Greater Cairo,Yes,No,Psychology,hiphop,6.3,23.7,166,123,1,7,5355,2026-04-07,,,,3.37,3.19,Yes
S01435,Sohila,20,F,1,2025,Maadi/Zamalek,Yes,No,Biology,pop,5.7,21.8,150,216,1,6,2500,2025-09-18,,,,2.13,2.47,Yes
S01436,Ibrahim,23,M,4,2022,Heliopolis,No,No,Computer Science,rock,6.8,24.2,108,65,1,4,5355,2025-09-15,4.0,4.0,3.87,3.75,3.84,Yes
S01437,Tasneem,20,F,1,2025,Heliopolis,Yes,No,Business,rock,4.7,24.2,191,17,1,6,5300,2026-05-04,,,,3.64,3.52,Yes
S01438,Ali,21,M,4,2022,Maadi/Zamalek,Yes,No,Psychology,pop,5.5,11.9,91,328,1,8,3259,2025-12-27,2.74,2.89,2.53,2.46,2.57,Yes
S01439,Saif,22,M,3,2023,Other Greater Cairo,Yes,No,Mathematics,jazz,7.6,25.6,95,171,3,5,6646,2026-02-23,,2.49,2.5,2.59,2.78,Yes
S01440,Zeina,21,F,3,2023,6th of October/Sheikh Zayed,Yes,No,Computer Science,pop,7.1,19.8,194,305,4,9,9736,2025-12-14,,2.14,1.65,1.91,1.79,No
S01441,Rawan,23,F,4,2022,New Cairo,No,No,Computer Science,rock,7.4,37.7,60,151,4,4,2908,2026-02-17,4.0,3.92,4.0,4.0,4.0,Yes
S01442,Yousef,20,M,1,2025,New Cairo,No,No,Business,edm,8.3,19.7,82,208,6,7,4826,2025-12-06,,,,2.5,2.46,Yes
S01443,Zayneb,19,F,2,2024,6th of October/Sheikh Zayed,No,Yes,Business,hiphop,5.6,19.6,30,180,2,8,2500,2026-04-16,,,3.11,2.74,2.96,Yes
S01444,Christine,20,F,2,2024,New Cairo,No,Yes,Mathematics,hiphop,7.1,20.1,45,94,2,5,9971,2025-10-18,,,3.53,3.8,3.71,Yes
S01445,Hussein,21,M,2,2024,6th of October/Sheikh Zayed,No,Yes,Biology,hiphop,8.6,23.1,44,49,1,3,4201,2025-09-30,,,3.33,3.55,3.36,Yes
S01446,Nourhan,19,F,2,2024,New Cairo,No,No,Mathematics,hiphop,6.7,25.1,143,185,5,6,2500,2025-11-06,,,3.53,3.44,3.52,Yes
S01447,Mariam,19,F,1,2025,Other Greater Cairo,Yes,No,Psychology,rock,7.2,18.6,94,131,0,6,2504,2025-11-13,,,,3.21,2.99,Yes
S01448,Omar,20,M,3,2023,New Cairo,No,Yes,Business,jazz,7.2,21.8,65,138,1,4,2500,2026-03-13,,3.9,3.57,3.18,3.35,Yes
S01449,Mohamed,21,M,4,2022,New Cairo,No,No,Business,edm,6.8,20.6,61,61,0,5,13356,2026-03-04,3.56,3.46,3.49,3.5,3.34,Yes
S01450,Ali,21,M,2,2024,New Cairo,No,Yes,Biology,edm,5.9,24.5,166,124,2,6,2654,2025-11-11,,,2.58,2.88,2.77,Yes
S01451,Nourhan,19,F,2,2024,Maadi/Zamalek,Yes,No,Psychology,rock,5.2,25.0,28,136,2,5,3393,2026-03-14,,,3.06,3.14,3.11,Yes
S01452,Hassan,21,M,2,2024,Maadi/Zamalek,Yes,No,Biology,rock,8.6,21.4,51,177,2,5,9515,2025-10-14,,,2.68,2.53,2.5,Yes
S01453,Habiba,19,F,1,2025,Heliopolis,Yes,Yes,Engineering,rock,5.9,23.2,103,34,1,6,7211,2026-04-09,,,,3.49,3.63,Yes
S01454,Yussuf,19,M,2,2024,Heliopolis,Yes,No,Computer Science,hiphop,6.0,21.7,513,66,2,5,2796,2026-04-21,,,3.33,3.14,3.32,Yes
S01455,Yousef,18,M,1,2025,New Cairo,No,No,Psychology,pop,5.5,10.1,35,78,3,4,2500,2025-09-18,,,,2.71,2.57,Yes
S01456,Mustafa,20,M,2,2024,6th of October/Sheikh Zayed,Yes,No,Mathematics,pop,5.5,26.6,150,90,1,6,3666,2026-02-10,,,3.53,3.71,3.54,Yes
S01457,Mary,20,F,3,2023,New Cairo,No,Yes,Engineering,jazz,8.8,11.3,36,53,0,4,2500,2026-03-13,,2.58,2.53,2.79,2.58,Yes
S01458,Khaled,20,M,3,2023,Other Greater Cairo,No,No,Computer Science,pop,8.0,15.8,242,150,3,5,3525,2025-11-21,,2.99,3.15,2.64,2.85,Yes
S01459,Habiba,18,F,1,2025,6th of October/Sheikh Zayed,No,No,Mathematics,edm,10.2,30.4,57,104,3,6,12564,2025-12-16,,,,2.78,2.73,Yes
S01460,Youssef,21,M,2,2024,New Cairo,No,No,Business,rock,6.7,15.0,57,151,1,8,5656,2025-12-24,,,2.54,2.31,2.33,Yes
S01461,Yousef,21,M,2,2024,Other Greater Cairo,No,No,Psychology,pop,7.3,20.8,18,203,2,5,5502,2025-09-19,,,2.91,3.04,2.84,Yes
S01462,Farida,23,F,4,2022,6th of October/Sheikh Zayed,Yes,No,Computer Science,hiphop,6.2,19.0,73,89,2,6,8357,2026-03-20,3.1,3.63,3.73,3.31,3.37,Yes
S01463,Saif,20,M,1,2025,Other Greater Cairo,Yes,Yes,Engineering,edm,,22.1,23,153,1,5,5456,2025-11-11,,,,2.4,2.53,Yes
S01464,Abdelrahman,20,M,3,2023,New Cairo,No,Yes,Computer Science,rock,5.1,33.1,172,68,4,8,12884,2025-10-08,,4.0,4.0,4.0,4.0,Yes
S01465,Mohamed,19,M,1,2025,Heliopolis,Yes,No,business,hiphop,5.2,21.1,48,121,2,5,10484,2025-09-22,,,,3.0,2.89,Yes
S01466,Lara,22,F,3,2023,New Cairo,No,No,Biology,rock,5.1,16.0,86,219,1,9,14365,2026-01-11,,2.34,1.86,1.86,1.88,No
S01467,Mustafa,20,M,1,2025,New Cairo,No,No,Psychology,rock,5.3,25.3,18,62,3,5,8191,2025-09-09,,,,3.43,3.23,Yes
S01468,Malak,21,F,2,2024,6th of October/Sheikh Zayed,Yes,No,Engineering,pop,5.6,29.3,46,203,6,6,2500,2026-02-14,,,3.42,3.08,3.16,Yes
S01469,Hussein,21,M,3,2023,Heliopolis,No,No,Biology,pop,7.6,23.7,29,63,0,8,4812,2026-05-06,,3.49,3.42,3.48,3.32,Yes
S01470,Ahmed,19,M,2,2024,New Cairo,No,Yes,Psychology,jazz,6.0,23.7,63,108,1,7,8389,2026-04-18,,,3.35,3.01,3.2,Yes
S01471,Farida,22,F,3,2023,New Cairo,No,No,Engineering,pop,7.8,39.9,46,189,2,6,5949,2026-03-23,,2.58,3.12,3.19,2.96,Yes
S01472,Nourine,19,F,1,2025,New Cairo,No,No,Biology,classical,10.2,21.6,96,138,2,3,2896,2025-10-06,,,,3.12,2.78,Yes
S01473,Mohamed,20,M,1,2025,New Cairo,No,No,Business,jazz,5.5,11.8,347,137,3,7,6659,2026-02-02,,,,2.37,1.99,No
S01474,Sohila,21,F,4,2022,6th of October/Sheikh Zayed,Yes,Yes,Business,hiphop,4.2,29.7,39,182,0,8,7556,2025-12-29,3.71,3.52,4.0,3.91,3.7,Yes
S01475,Maryam,21,F,2,2024,New Cairo,No,No,Psychology,pop,5.9,23.8,125,199,2,6,4537,2026-02-25,,,3.09,3.2,3.15,Yes
S01476,Hassan,20,M,2,2024,Other Greater Cairo,Yes,Yes,Computer Science,hiphop,8.3,35.5,251,48,2,5,2500,2025-12-18,,,3.72,3.97,4.0,Yes
S01477,Omar,20,M,1,2025,6th of October/Sheikh Zayed,No,No,Biology,edm,6.5,26.2,312,31,2,7,7321,2026-04-22,,,,3.67,3.72,Yes
S01478,Mishkat,22,F,4,2022,Heliopolis,Yes,Yes,Business,hiphop,7.1,20.8,42,147,2,6,3568,2026-02-18,2.84,3.07,3.09,3.48,3.39,Yes
S01479,Salma,19,F,2,2024,New Cairo,No,No,Computer Science,hiphop,7.3,20.6,68,309,6,6,3378,2026-02-15,,,2.8,2.86,2.85,Yes
S01480,Mohamed,19,M,1,2025,New Cairo,No,No,Computer Science,hiphop,6.4,24.4,88,42,2,3,5079,2026-02-17,,,,3.79,3.96,Yes
S01481,Hossam,19,M,1,2025,New Cairo,Yes,No,Business,jazz,8.6,18.6,187,154,1,8,4298,2025-12-11,,,,2.03,2.27,Yes
S01482,Youssef,21,M,3,2023,Other Greater Cairo,No,Yes,Computer Science,classical,9.2,24.0,52,101,5,5,2500,2026-02-06,,3.09,3.33,3.06,3.17,Yes
S01483,Ali,18,M,1,2025,Heliopolis,Yes,No,Biology,pop,6.6,24.9,76,199,2,6,2500,2025-11-08,,,,3.05,3.25,Yes
S01484,Ahmed,21,M,3,2023,Other Greater Cairo,Yes,Yes,Business,jazz,6.4,19.7,124,96,4,4,6419,2026-04-03,,2.66,2.84,2.76,2.89,Yes
S01485,Mohamed,20,M,2,2024,New Cairo,No,No,Engineering,edm,6.3,23.4,33,185,3,6,3035,2026-02-01,,,2.83,2.74,2.6,Yes
S01486,Hassan,22,M,4,2022,New Cairo,No,No,Psychology,rock,7.2,22.1,299,82,1,5,10648,2025-11-05,2.76,2.6,2.77,2.84,2.79,Yes
S01487,Farida,22,F,4,2022,6th of October/Sheikh Zayed,Yes,No,Mathematics,hiphop,7.9,17.7,139,113,1,5,10933,2026-04-01,2.8,2.34,2.28,1.88,2.21,Yes
S01488,Danial,21,M,2,2024,Other Greater Cairo,Yes,No,Mathematics,jazz,8.2,29.0,351,367,2,6,8381,2025-12-01,,,3.59,3.16,3.49,Yes
S01489,Bassel,20,M,3,2023,Heliopolis,No,No,Psychology,hiphop,9.7,26.6,19,182,3,4,2500,2025-09-26,,2.89,2.94,2.86,3.05,Yes
S01490,Sohila,18,F,1,2025,Heliopolis,Yes,Yes,Business,hiphop,8.5,22.3,15,3,2,5,2685,2026-01-20,,,,3.68,3.91,Yes
S01491,Malak,21,F,2,2024,New Cairo,No,No,Biology,hiphop,6.5,18.4,216,394,1,5,7200,2026-02-20,,,2.09,2.0,2.21,Yes
S01492,Sara,19,F,1,2025,6th of October/Sheikh Zayed,Yes,Yes,Business,pop,5.7,12.7,58,120,4,4,6822,2025-09-27,,,,3.02,2.85,Yes
S01493,Yossef,20,M,1,2025,New Cairo,No,No,Biology,pop,6.2,29.9,17,138,0,8,2692,2026-01-10,,,,3.85,3.79,Yes
S01494,Reem,21,F,3,2023,Maadi/Zamalek,Yes,Yes,Mathematics,classical,6.8,19.2,138,194,3,4,7812,2025-10-02,,3.45,3.43,3.56,3.39,Yes
S01495,Maryam,21,F,3,2023,Heliopolis,Yes,No,Business,edm,6.0,28.1,216,60,3,6,6137,2026-01-12,,3.62,3.63,3.65,3.69,Yes
S01496,Abdelrahman,20,M,1,2025,New Cairo,No,No,Biology,pop,9.0,17.9,201,64,0,7,3700,2026-05-08,,,,2.93,2.73,Yes
S01497,Karim,22,M,4,2022,New Cairo,No,No,Psychology,pop,7.8,18.2,320,161,1,6,2733,2026-01-14,2.72,2.57,2.55,2.56,2.46,Yes
S01498,Adam,21,M,3,2023,New Cairo,Yes,No,Business,pop,8.0,30.6,45,15,1,7,4698,2026-04-20,,4.0,3.95,3.84,3.88,Yes
S01499,Abdelrahman,19,M,2,2024,Maadi/Zamalek,No,No,Business,pop,8.3,17.5,198,247,1,5,3971,2025-10-07,,,3.18,3.0,2.86,Yes
S01500,Ziad,18,M,1,2025,Maadi/Zamalek,Yes,No,Business,pop,4.6,22.6,149,102,4,7,5148,2025-12-31,,,,2.7,2.82,Yes
S01501,Ali,22,M,3,2023,New Cairo,No,No,Psychology,hiphop,5.1,12.7,11,138,2,5,4737,2025-10-24,,1.91,2.0,2.08,2.27,Yes
S01502,Khaled,19,M,1,2025,New Cairo,Yes,Yes,Biology,rock,7.7,29.6,52,159,0,8,6934,2026-05-03,,,,3.83,3.6,Yes
S01503,Hassan,20,M,3,2023,New Cairo,Yes,No,Business,hiphop,7.8,32.0,83,84,0,7,5778,2025-10-13,,3.65,4.0,4.0,4.0,Yes
S01504,Mina,23,M,4,2022,Heliopolis,Yes,Yes,Computer Science,edm,6.4,19.4,54,120,3,6,4979,2025-10-15,3.1,3.23,3.38,3.37,3.31,Yes
S01505,Abdulrahman,22,M,3,2023,Maadi/Zamalek,Yes,No,Psychology,rock,5.2,17.1,44,26,2,7,3123,2025-11-15,,2.57,2.79,2.68,2.61,Yes
S01506,Hamza,20,M,3,2023,Other Greater Cairo,Yes,No,Business,classical,7.6,17.9,11,158,1,4,6741,2026-03-12,,2.82,2.74,2.74,2.78,Yes
S01507,Jana,20,F,1,2025,Other Greater Cairo,Yes,Yes,Engineering,hiphop,8.4,31.2,131,415,10,6,7898,2026-04-14,,,,3.0,2.95,Yes
S01508,Omar,22,M,3,2023,New Cairo,No,No,Psychology,jazz,6.9,26.7,176,600,1,7,10441,2025-10-04,,3.6,2.86,2.96,2.9,Yes
S01509,Youssef,19,M,2,2024,New Cairo,Yes,Yes,Business,rock,,24.1,162,202,2,6,8096,2025-11-04,,,3.0,3.1,2.86,Yes
S01510,Alia,20,F,2,2024,New Cairo,No,Yes,Business,hiphop,6.0,25.1,45,93,4,6,2500,2026-04-13,,,2.7,2.8,3.05,Yes
S01511,Nour,23,F,4,2022,New Cairo,No,No,Computer Science,rock,6.2,32.8,53,145,2,6,7438,2026-03-25,4.0,4.0,4.0,3.99,4.0,Yes
S01512,Maryam,19,F,2,2024,New Cairo,No,Yes,Business,hiphop,5.3,15.5,53,223,3,5,5102,2025-10-26,,,2.07,1.8,1.87,No
S01513,Aya,19,F,2,2024,6th of October/Sheikh Zayed,Yes,No,Biology,pop,7.7,17.0,27,95,0,6,3175,2025-10-25,,,2.83,2.63,2.82,Yes
S01514,Abdelrahman,20,M,1,2025,New Cairo,No,No,Business,hiphop,6.3,17.8,27,159,3,5,5166,2026-04-10,,,,2.74,2.94,Yes
S01515,Mohamed,20,M,1,2025,Heliopolis,No,No,Computer Science,edm,8.2,23.1,129,198,2,6,5604,2026-04-21,,,,3.5,3.53,Yes
S01516,Salah,20,M,2,2024,6th of October/Sheikh Zayed,No,No,Computer Science,hiphop,7.6,19.6,43,191,2,10,8715,2025-12-16,,,2.67,2.71,2.92,Yes
S01517,Salma,22,F,3,2023,6th of October/Sheikh Zayed,No,No,Mathematics,edm,7.6,25.5,146,184,1,6,4217,2025-09-26,,3.7,3.96,4.0,3.88,Yes
S01518,Jana,18,F,1,2025,New Cairo,No,No,Engineering,pop,7.8,36.6,119,186,2,4,3898,2026-03-11,,,,4.0,4.0,Yes
S01519,Yasmin,18,F,1,2025,Heliopolis,Yes,No,Engineering,pop,8.1,29.8,67,222,4,5,5144,2026-01-23,,,,3.11,3.21,Yes
S01520,Mohamed,19,M,2,2024,New Cairo,No,No,Business,pop,6.3,22.4,204,200,1,5,2668,2026-02-13,,,3.1,3.25,3.15,Yes
S01521,Abdelrahman,19,M,2,2024,Maadi/Zamalek,Yes,No,Computer Science,rock,8.4,21.4,34,126,6,6,6923,2025-09-05,,,3.25,2.74,2.98,Yes
S01522,Adam,18,M,1,2025,New Cairo,No,No,Business,classical,7.3,21.5,131,101,2,5,2886,2026-03-29,,,,3.39,3.14,Yes
S01523,Maryam,19,F,2,2024,6th of October/Sheikh Zayed,Yes,No,Biology,rock,4.5,18.4,7,136,0,5,4720,2026-04-01,,,2.18,1.99,2.22,Yes
S01524,Hanya,21,F,2,2024,New Cairo,No,No,Mathematics,pop,6.9,36.9,38,124,2,5,2954,2026-03-17,,,4.0,3.73,4.0,Yes
